,Parametros CH1,Valores CH1,Tiempo CH1,Voltaje CH1,Parametros CH4,Valores CH4,Tiempo CH4,Voltaje CH4
157,,,1.637e-05,12400.0,,,1.637e-05,0.08
158,,,1.6380000000000002e-05,12600.0,,,1.6380000000000002e-05,0.1
159,,,1.639e-05,12600.0,,,1.639e-05,0.08
160,,,1.64e-05,12600.0,,,1.64e-05,0.08
161,,,1.641e-05,12400.0,,,1.641e-05,0.1
162,,,1.6420000000000002e-05,12400.0,,,1.6420000000000002e-05,0.1
163,,,1.643e-05,12200.0,,,1.643e-05,0.06
164,,,1.6440000000000002e-05,12400.0,,,1.6440000000000002e-05,0.1
165,,,1.645e-05,12600.0,,,1.645e-05,0.04
166,,,1.646e-05,12400.0,,,1.646e-05,0.08
167,,,1.647e-05,12400.0,,,1.647e-05,0.1
168,,,1.648e-05,12600.0,,,1.648e-05,0.08
169,,,1.649e-05,12800.0,,,1.649e-05,0.08
170,,,1.65e-05,12600.0,,,1.65e-05,0.04
171,,,1.651e-05,12400.0,,,1.651e-05,0.06
172,,,1.652e-05,12400.0,,,1.652e-05,0.08
173,,,1.653e-05,12800.0,,,1.653e-05,0.08
174,,,1.654e-05,12400.0,,,1.654e-05,0.08
175,,,1.655e-05,12400.0,,,1.655e-05,0.08
176,,,1.656e-05,12400.0,,,1.656e-05,0.08
177,,,1.657e-05,12400.0,,,1.657e-05,0.1
178,,,1.658e-05,12400.0,,,1.658e-05,0.1
179,,,1.6590000000000002e-05,12400.0,,,1.6590000000000002e-05,0.08
180,,,1.66e-05,12600.0,,,1.66e-05,0.1
181,,,1.6610000000000002e-05,12600.0,,,1.6610000000000002e-05,0.08
182,,,1.662e-05,12600.0,,,1.662e-05,0.1
183,,,1.6630000000000002e-05,12800.0,,,1.6630000000000002e-05,0.08
184,,,1.664e-05,12800.0,,,1.664e-05,0.08
185,,,1.665e-05,12600.0,,,1.665e-05,0.08
186,,,1.666e-05,12400.0,,,1.666e-05,0.1
187,,,1.667e-05,12600.0,,,1.667e-05,0.06
188,,,1.668e-05,12600.0,,,1.668e-05,0.08
